date_time,Cement Type,MDP,MDC,FFS,SDS,SDC,BED,MD,MIP1,FOP,FIP,MV,MV2,MV1,Feed,PSS,RP3,RP2,RP1,CP,WP,FCT,Blaine,Residue
2021-08-04 20:30:00,32.5,3492.7865331666667,191.7457788033333,889.5027777766668,850.9732966766665,189.88339894999996,65.40654964466667,60.07501055333333,-3.8634069406666667,-73.46843987766665,-64.73676744933333,3.6990782480666655,0.7473401730999997,1.3015882396666665,326.1647405733333,61.70323833966668,87.07059755166667,84.57676106699999,70.38469584066667,21.106705638666668,71.87515593666667,248.67036939999997,4070.0,14.7
2021-08-04 21:00:00,32.5,3350.407281299998,184.86889391333332,889.5066666666668,850.9747648033333,190.32645433333334,64.25879123300001,60.23367720766666,-3.8053909560000005,-73.51423803166664,-64.79024739766668,3.5364669186666666,0.7550978062000001,1.3058962517,318.6740605966667,61.70329139199999,88.08460525566667,85.70925352333335,70.197124566,21.256367263999998,71.75872353466667,244.37709960666672,3990.0,13.2
2021-08-04 21:30:00,32.5,3187.422544233333,174.8328273233333,889.4933333266664,850.9721829166666,188.76910315,64.66459958566666,60.0626489,-3.6310696438999996,-73.15632771333334,-64.37493200566668,3.4170080287999993,0.7525708687999998,1.3024980662666663,319.52805650333335,61.703273714,96.31786100533333,92.22658348966665,79.56088166966667,20.718161775000002,73.41953348366664,243.58871635333333,3888.0,14.3
2021-08-04 22:00:00,32.5,3113.449321833334,170.65347734333332,890.3711111233334,850.9746129333336,187.16670124666663,64.68782183733332,59.61567514233334,-3.8212417329333332,-73.096453633,-64.08116900833333,3.465031097399999,0.7471312022333333,1.300012922633333,319.44552309666665,61.70297308366666,102.78479025999998,98.60285574699998,89.99283198433335,21.134482788999996,76.64665836033332,243.6670073666666,4070.0,13.2
2021-08-04 22:30:00,32.5,3225.927768133334,176.49156340999997,899.4555555633331,850.97466356,189.79980824999996,63.32235519866666,59.33566269633334,-5.148031883600002,-74.56135766766667,-65.17787614633332,3.5976229863666673,0.7433504416333332,1.3102814224333332,312.2170911533334,61.70456450033334,90.21554126299999,88.77326236266664,74.905635495,21.130161934666667,79.86097347366666,244.9305515166666,3973.0,14.5
2021-08-04 23:00:00,32.5,3190.196847966667,175.51295417333333,899.5016666700001,850.9730435466666,190.86155514666663,63.30203572833334,59.543559549666675,-4.540152541466667,-74.34649230966669,-64.80491495566667,4.0521824191,0.7732750379666664,1.3194182643999999,314.6464194766667,61.702212783,86.20980234766667,82.54932757933332,68.47739134066667,21.051305988666666,80.03781988433336,254.32856728666667,3867.0,13.7
2021-08-04 23:30:00,32.5,3209.270609666667,174.57644122666665,899.4966666700001,850.9769923133333,190.22765129666666,65.60974411666666,60.46018212066667,-4.4338204913,-74.604769257,-65.675042831,4.005381027633333,0.7724938083333333,1.3305965901999997,330.3912656333334,61.70615584666667,87.57906316100001,85.20738684666667,71.29477467833334,21.211023932666663,80.05754726500001,254.28993058333327,4030.0,14.0
2021-08-05 00:00:00,32.5,3220.089086933333,176.6113374366667,899.4855555433334,850.9738535533332,189.74489881666665,65.07040792866668,59.52646829599999,-4.597384739800001,-74.24899066966667,-64.88384472566669,3.606825734966667,0.7591614817666666,1.3093201571333333,323.14072400333333,61.702548756333336,90.87210201600001,90.626509926,76.52952301,20.971549971333335,80.01042906466668,257.9934651,4271.0,14.6
2021-08-05 00:30:00,32.5,3422.0294671666666,187.35038622333332,899.5044444533331,848.2326469866665,189.2578109666666,66.427746947,59.49595687433331,-5.082132133933333,-74.66661198099999,-65.36400995866667,3.5000819083,0.7588174839333331,1.3131684340333332,329.6906642166667,61.50678984700001,94.14452821466668,94.66039971433334,80.336959194,21.139780956666662,79.87843702566667,260.15577634333334,4176.0,15.5
2021-08-05 01:00:00,32.5,2764.7293045882357,152.92115150294117,880.9735294176471,821.0808518352941,179.46548821764708,62.930514347058825,57.86065564823529,-5.074418133000001,-71.70612007294116,-63.46918609470588,3.1904998973529404,0.7233089272941176,1.3092361921764706,289.9733292588235,59.54193364294118,128.03986733352943,127.69692981411765,118.9763594482353,29.05426746352941,72.05205608294116,225.78494985882352,4148.0,15.3
2021-08-05 01:30:00,32.5,3153.9116738666676,173.08021047333338,899.5038888866669,821.0839340233332,184.11869557666665,62.37256631433334,59.439007478,-4.766739287099999,-74.39180578466667,-64.81676646966666,3.148119035566667,0.7461120688333331,1.3096287938333333,300.4454648066666,59.540695887333314,103.125716767,100.70132261466667,91.54437684866667,21.148165520000006,77.17439548133333,238.24490696,3908.0,15.1
2021-08-05 02:00:00,32.5,3002.4926230749998,165.44235923964285,895.1678571428573,790.9389715928573,179.11512247857144,67.64197890928573,59.64434920785713,-5.161804740785714,-73.81334671071428,-65.39806192321427,3.0274597189285712,0.72545428675,1.31330828475,326.98952769960715,57.35405364214286,113.62185040892857,112.0825756717857,102.74162443142856,26.409060300357147,73.55631371035713,240.37914347857136,3770.0,14.8
2021-08-05 02:30:00,32.5,3204.2575493999993,173.04230676333333,885.7572222333331,760.0792671400001,178.10146128000002,68.68262476600002,59.15982395,-4.590205423866666,-72.460018234,-64.42824456299999,3.4489885802333333,0.7527926993333333,1.3156632244,348.5561655933333,55.114769268,100.484268492,98.51417191866666,89.58243373966667,21.24145007633334,80.69557053,254.80685110666667,4060.0,22.2
2021-08-05 03:00:00,32.5,3174.7484866666678,170.86777772333335,889.5088888966663,776.3426355333334,179.83702511000004,67.75838041299998,59.11953918400001,-4.865592061966667,-72.98188329033331,-64.68669753366667,3.4622823303333328,0.7612447579333332,1.3264396831333336,346.1218879766665,56.28852722333331,100.70005191000001,99.71191119933333,89.77412584100001,20.99850396066667,82.24946337833332,255.30333911999995,4042.0,20.6
2021-08-05 03:30:00,32.5,2991.367636900001,161.86148606000003,889.5033333299999,776.3379273766665,180.0436259,66.98624139166667,59.758410536,-3.3860996474666667,-72.33595626433335,-63.82685429699999,3.3935631328999993,0.7433858055999998,1.3180872840666669,340.96515944999993,56.288031977333326,97.497507304,98.66434141300002,85.00273549400002,21.16892111566668,82.07431527533332,254.63669248333332,4033.0,19.4
2021-08-05 04:00:00,32.5,3106.007119166667,168.1154338166667,899.4916666599996,786.1406505333335,180.87087758,66.12818029566667,59.86059094533333,-3.7164747432666667,-73.207726195,-64.156144839,3.2812092440000002,0.7530080997333332,1.3102074816666667,328.9959284799999,56.997899028333336,101.05486621633337,100.18542263233334,89.52565863733335,21.091634129999996,82.17477478133333,253.61492255000002,3730.0,19.1
2021-08-05 04:30:00,32.5,3240.960682633333,176.14849638666664,903.8188888866663,791.28681061,181.81013894999998,65.393196867,60.771043993333336,-4.338429977433334,-74.96966598500002,-65.74631964300002,3.4475499010999995,0.7694653423666666,1.3221798966333334,326.03328075999997,57.370903655000006,98.27628678933334,94.92717475066664,86.15578709966671,21.175633926333337,83.03419169500002,249.54050897333343,3900.0,18.6
2021-08-05 05:00:00,32.5,3205.3090492666665,173.09164797000003,899.6305555566666,782.8314790533333,180.4559634666667,65.163877336,61.063307504,-3.6949497095333332,-74.57614791799999,-65.41606187666667,3.4735667451,0.7883466447999997,1.3293266961333332,325.3671698,56.76081699766667,101.6494409893333,96.52970643399999,91.73866327866668,20.892179625333327,84.224283812,247.88502742999992,4062.0,17.8
